number,corrAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,inst.started,instructions.started,ready.started,inst.stopped,fixation.started,fix.started,fixation.stopped,sti.started,text.started,key_resp.started,sti.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,fix.stopped,End.started,endding.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,f,140,4,17,f,1,0.5454493998549879,None,17,4,140,4,231.3844666001387,,,,,,231.3687859000638,231.3844666001387,231.88355350028723,231.88495840039104,232.3823319002986,232.3823319002986,232.93214040016755,f,1,0.5454493998549879,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
9,f,141,5,17,f,1,0.5035850997082889,None,17,5,141,7,232.94787200028077,,,,,,232.93228500010446,232.94787200028077,233.43076000036672,233.4323949003592,233.94567260006443,233.94567260006443,234.46235270006582,f,1,0.5035850997082889,None,233.44675970030949,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
3,j,142,6,17,j,1,0.4885442997328937,None,17,6,142,2,234.4782344000414,,,,,,234.46251100022346,234.4782344000414,234.9611754002981,234.9626173004508,235.47588440030813,235.47588440030813,235.97555060032755,j,1,0.4885442997328937,None,234.97696220036596,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
7,f,143,7,17,f,1,0.6460984996519983,None,17,7,143,5,235.99140250030905,,,,,,235.9757365002297,235.99140250030905,236.49036240018904,236.49171700002626,236.9891667002812,236.9891667002812,237.63895230041817,f,1,0.6460984996519983,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
2,j,144,0,18,j,1,0.6146359001286328,None,18,0,144,1,237.65455910004675,,,,,,237.63913990044966,237.65455910004675,238.15349490009248,238.15497510042042,238.6524952002801,238.6524952002801,239.2694790000096,j,1,0.6146359001286328,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
1,j,145,1,18,j,1,0.8395445002242923,None,18,1,145,0,239.2842340003699,,,,,,239.26962820021436,239.2842340003699,239.76711940020323,239.76849210029468,240.28226730041206,240.28226730041206,241.1315031000413,j,1,0.8395445002242923,None,239.78317640023306,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
3,j,146,2,18,j,1,0.7647979003377259,None,18,2,146,2,241.14694830030203,,,,,,241.13169610034674,241.14694830030203,241.62993490044028,241.6315868003294,242.14488540031016,242.14488540031016,242.91114960005507,j,1,0.7647979003377259,None,241.6460669003427,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
7,f,147,3,18,f,1,0.6662992001511157,None,18,3,147,5,242.9263733001426,,,,,,242.911291600205,242.9263733001426,243.4093312001787,243.4108750000596,243.92430390045047,243.92430390045047,244.607478200458,f,1,0.6662992001511157,None,243.42533610016108,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
9,f,148,4,18,f,1,0.6109457002021372,None,18,4,148,7,244.62293620035052,,,,,,244.6076554004103,244.62293620035052,245.10587850026786,245.10733900032938,245.6208219002001,245.6208219002001,246.23690530005842,f,1,0.6109457002021372,None,245.12174340011552,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
8,f,149,5,18,f,1,0.7392007997259498,None,18,5,149,6,246.25283790007234,,,,,,246.23706210032105,246.25283790007234,246.75176770007238,246.7532316003926,247.25063920021057,247.25063920021057,248.0000687004067,f,1,0.7392007997259498,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
4,j,150,6,18,j,1,0.7944661998189986,None,18,6,150,3,248.01582250045612,,,,,,248.00021140044555,248.01582250045612,248.51495330035686,248.51644240040332,249.01356270024553,249.01356270024553,249.81269890023395,j,1,0.7944661998189986,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
6,f,151,7,18,f,1,0.787765400018543,None,18,7,151,4,249.8284652000293,,,,,,249.81284420005977,249.8284652000293,250.31150570046157,250.31305770017207,250.82647690037265,250.82647690037265,251.6257561002858,f,1,0.787765400018543,None,250.32759950030595,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
9,f,152,0,19,f,1,0.7230607001110911,None,19,0,152,7,251.64129600021988,,,,,,251.62590340012684,251.64129600021988,252.1403498002328,252.14170180028304,252.63945400016382,252.63945400016382,253.37200050009415,f,1,0.7230607001110911,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
4,j,153,1,19,j,1,0.6184809999540448,None,19,1,153,3,253.38783270027488,,,,,,253.3721534004435,253.38783270027488,253.88659430015832,253.88805560022593,254.38561900006607,254.38561900006607,255.01853390038013,j,1,0.6184809999540448,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
6,f,154,2,19,f,1,0.71221710043028,None,19,2,154,4,255.0340858004056,,,,,,255.01866900036111,255.0340858004056,255.53310140036047,255.53477900009602,256.03189810039476,256.03189810039476,256.74846030026674,f,1,0.71221710043028,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
2,j,155,3,19,j,1,0.696356600150466,None,19,3,155,1,256.76380480034277,,,,,,256.7486221003346,256.76380480034277,257.2468874002807,257.24821560038254,257.7617242000997,257.7617242000997,258.46114090038463,j,1,0.696356600150466,None,257.26285600010306,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
7,f,156,4,19,f,1,0.5099674998782575,None,19,4,156,5,258.4767766003497,,,,,,258.46129730017856,258.4767766003497,258.9597220001742,258.96117050014436,259.47461130004376,259.47461130004376,259.99143520044163,f,1,0.5099674998782575,None,258.97589630028233,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
8,f,157,5,19,f,1,0.6815721997991204,None,19,5,157,6,260.00683920038864,,,,,,259.9915873003192,260.00683920038864,260.50574730010703,260.507211800199,261.0045827003196,261.0045827003196,261.6877684001811,f,1,0.6815721997991204,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
1,j,158,6,19,j,1,0.523626800160855,None,19,6,158,0,261.70341300033033,,,,,,261.6879238002002,261.70341300033033,262.2025108002126,262.2040573004633,262.701587700285,262.701587700285,263.23421530006453,j,1,0.523626800160855,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
3,j,159,7,19,j,1,0.693835100159049,None,19,7,159,2,263.25012630037963,,,,,,263.23440190032125,263.25012630037963,263.74902320001274,263.7506502000615,264.24781270045787,264.24781270045787,264.94914880022407,j,1,0.693835100159049,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
8,f,160,0,20,f,1,0.41987610002979636,None,20,0,160,6,264.9630472003482,,,,,,264.949280500412,264.9630472003482,265.4620048003271,265.46355370013043,265.9606996001676,265.9606996001676,266.39431750029325,f,1,0.41987610002979636,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
7,f,161,1,20,f,1,0.48821410024538636,None,20,1,161,5,266.4096924001351,,,,,,266.3944745003246,266.4096924001351,266.9086860003881,266.91004060022533,267.40773020032793,267.40773020032793,267.9077076003887,f,1,0.48821410024538636,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
6,f,162,2,20,f,1,0.39901489997282624,None,20,2,162,4,267.92334010032937,,,,,,267.90791250020266,267.92334010032937,268.4222426000051,268.42420560028404,268.92118030041456,268.92118030041456,269.32128910021856,f,1,0.39901489997282624,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
4,j,163,3,20,j,1,0.4903242001309991,None,20,3,163,3,269.33684460027143,,,,,,269.3214380000718,269.33684460027143,269.81999600026757,269.82159390021116,270.33491470012814,270.33491470012814,270.83492510020733,j,1,0.4903242001309991,None,269.8358297003433,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
9,f,164,4,20,f,1,0.9136577001772821,None,20,4,164,7,270.850430900231,,,,,,270.8350890004076,270.850430900231,271.3495191000402,271.35093620000407,271.8482806002721,271.8482806002721,272.76379320025444,f,1,0.9136577001772821,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
3,j,165,5,20,j,1,0.6089765997603536,None,20,5,165,2,272.7795223002322,,,,,,272.76394040044397,272.7795223002322,273.2629528003745,273.2645380003378,273.77754760021344,273.77754760021344,274.3942077001557,j,1,0.6089765997603536,None,273.278597000055,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
2,j,166,6,20,j,1,0.5401828000321984,None,20,6,166,1,274.40926030045375,,,,,,274.3943645004183,274.40926030045375,274.892252500169,274.8936063000001,275.40791200008243,275.40791200008243,275.9571884004399,j,1,0.5401828000321984,None,274.90832720045,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
1,j,167,7,20,j,1,0.3897807998582721,None,20,7,167,0,275.97306390013546,,,,,,275.95735440030694,275.97306390013546,276.4717282000929,276.4731060001068,276.97059210017323,276.97059210017323,277.37081330036744,j,1,0.3897807998582721,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
6,f,168,0,21,f,1,0.47445449978113174,None,21,0,168,4,277.3863136,,,,,,277.3709590001963,277.3863136,277.86940910015255,277.87090980028734,278.3844241001643,278.3844241001643,278.86752380011603,f,1,0.47445449978113174,None,277.8854081002064,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
8,f,169,1,21,f,1,0.4040422001853585,None,21,1,169,6,278.88313690014184,,,,,,278.8676670002751,278.88313690014184,279.36603570031,279.3674872000702,279.88125490024686,279.88125490024686,280.2981843003072,f,1,0.4040422001853585,None,279.38204920012504,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
3,j,170,2,21,j,1,0.479906199965626,None,21,2,170,2,280.3134569004178,,,,,,280.2983282003552,280.3134569004178,280.79636130016297,280.7980613000691,281.3114263000898,281.3114263000898,281.7947906004265,j,1,0.479906199965626,None,280.81242440035567,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
1,j,171,3,21,j,1,0.407101399730891,None,21,3,171,0,281.81047520041466,,,,,,281.79495210014284,281.81047520041466,282.3097182000056,282.31102400040254,282.80825260002166,282.80825260002166,283.2264497000724,j,1,0.407101399730891,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
2,j,172,4,21,j,1,0.40789350029081106,None,21,4,172,1,283.24047200009227,,,,,,283.2266069003381,283.24047200009227,283.72354950010777,283.72505980031565,284.23855470027775,284.23855470027775,284.65548520023003,j,1,0.40789350029081106,None,283.739650500007,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
4,j,173,5,21,j,1,0.47038350021466613,None,21,5,173,3,284.67117830039933,,,,,,284.65564090013504,284.67117830039933,285.1699412004091,285.17136220028624,285.66896350029856,285.66896350029856,286.1521606002934,j,1,0.47038350021466613,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
9,f,174,6,21,f,1,0.5069789001718163,None,21,6,174,7,286.16789830010384,,,,,,286.1522980001755,286.16789830010384,286.66680680029094,286.66812160005793,287.16574210021645,287.16574210021645,287.6824070001021,f,1,0.5069789001718163,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
7,f,175,7,21,f,1,0.4298006002791226,None,21,7,175,5,287.69774780003354,,,,,,287.68255120003596,287.69774780003354,288.18069180008024,288.1819643001072,288.6958719003014,288.6958719003014,289.12895150016993,f,1,0.4298006002791226,None,288.197132400237,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
2,j,176,0,22,j,1,0.683961299713701,None,22,0,176,1,289.1446975003928,,,,,,289.12912490032613,289.1446975003928,289.62780820019543,289.62922500027344,290.14265150018036,290.14265150018036,290.84257890004665,j,1,0.683961299713701,None,289.6455450002104,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
9,f,177,1,22,f,1,0.6480767000466585,None,22,1,177,7,290.85780920041725,,,,,,290.84274610038847,290.85780920041725,291.35700580012053,291.3584280000068,291.85571260005236,291.85571260005236,292.50548100005835,f,1,0.6480767000466585,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
4,j,178,2,22,j,1,0.6024787998758256,None,22,2,178,3,292.5210047001019,,,,,,292.50564870005473,292.5210047001019,293.0196915003471,293.021401300095,293.51872680010274,293.51872680010274,294.13512910017744,j,1,0.6024787998758256,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
7,f,179,3,22,f,1,0.6726696998812258,None,22,3,179,5,294.15055670030415,,,,,,294.13527050009,294.15055670030415,294.63340390007943,294.63474130025133,295.14853490004316,295.14853490004316,295.83179450035095,f,1,0.6726696998812258,None,294.6498809000477,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
3,j,180,4,22,j,1,0.646267999894917,None,22,4,180,2,295.8472204999998,,,,,,295.8319736002013,295.8472204999998,296.3459733002819,296.3472789004445,296.845107300207,296.845107300207,297.4943539001979,j,1,0.646267999894917,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
8,f,181,5,22,f,1,0.681901500094682,None,22,5,181,6,297.51153240026906,,,,,,297.49451150000095,297.51153240026906,298.00922510027885,298.0107905003242,298.50828180043027,298.50828180043027,299.19126980006695,f,1,0.681901500094682,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
1,j,182,6,22,j,1,0.5060800998471677,None,22,6,182,0,299.20669960044324,,,,,,299.19141190033406,299.20669960044324,299.7056433004327,299.70714230043814,300.2045707004145,300.2045707004145,300.72091650031507,j,1,0.5060800998471677,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
6,f,183,7,22,f,1,0.7735910001210868,None,22,7,183,4,300.73676200024784,,,,,,300.7210722002201,300.73676200024784,301.2356634000316,301.23697830038145,301.7344437004067,301.7344437004067,302.51716280030087,f,1,0.7735910001210868,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
4,j,184,0,23,j,1,0.5290323002263904,None,23,0,184,3,302.53324610041454,,,,,,302.5173406000249,302.53324610041454,303.03222900023684,303.03445380041376,303.53113950043917,303.53113950043917,304.06395810004324,j,1,0.5290323002263904,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
3,j,185,1,23,j,1,0.6724824998527765,None,23,1,185,2,304.0801424002275,,,,,,304.0641334000975,304.0801424002275,304.5786431003362,304.5801641000435,305.07745050033554,305.07745050033554,305.7602496002801,j,1,0.6724824998527765,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
6,f,186,2,23,f,1,0.5834812000393867,None,23,2,186,4,305.7758886003867,,,,,,305.7603939003311,305.7758886003867,306.2587769003585,306.26045640045777,306.7738184002228,306.7738184002228,307.37323200004175,f,1,0.5834812000393867,None,306.27483980031684,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
1,j,187,3,23,j,1,0.6982371001504362,None,23,3,187,0,307.38940350012854,,,,,,307.37337200017646,307.38940350012854,307.88806820008904,307.8893734002486,308.3871296001598,308.3871296001598,309.0868610003963,j,1,0.6982371001504362,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
8,f,188,4,23,f,1,0.760622899979353,None,23,4,188,6,309.1030047000386,,,,,,309.0870451000519,309.1030047000386,309.601137700025,309.60255770012736,310.1007269001566,310.1007269001566,310.86602270044386,f,1,0.760622899979353,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
7,f,189,5,23,j,0,0.676524099893868,None,23,5,189,5,310.8816483002156,,,,,,310.8661703001708,310.8816483002156,311.3807363002561,311.3822473003529,311.879596600309,311.879596600309,312.5627586003393,j,0,0.676524099893868,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
9,f,190,6,23,f,1,1.0457306001335382,None,23,6,190,7,312.5780475004576,,,,,,312.5629099002108,312.5780475004576,313.0770780001767,313.07847080007195,313.576056800317,313.576056800317,314.624738200102,f,1,1.0457306001335382,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
2,j,191,7,23,j,1,0.5025148000568151,None,23,7,191,1,314.6406159000471,,,,,,314.6248841001652,314.6406159000471,315.12467990024015,315.12598030036315,315.638353000395,315.638353000395,316.15456510009244,j,1,0.5025148000568151,None,315.13937370013446,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
2,j,192,0,24,j,1,0.5290548000484705,None,24,0,192,1,316.17046720022336,,,,,,316.15470500010997,316.17046720022336,316.65340750012547,316.6547357002273,317.16812360007316,317.16812360007316,317.70132130011916,j,1,0.5290548000484705,None,316.6692400001921,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
1,j,193,1,24,j,1,0.46084140008315444,None,24,1,193,0,317.7173892999999,,,,,,317.70146070001647,317.7173892999999,318.21617410006,318.2174660000019,318.7154223001562,318.7154223001562,319.18167480034754,j,1,0.46084140008315444,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
8,f,194,2,24,f,1,0.4226525998674333,None,24,2,194,6,319.19723220029846,,,,,,319.18182510044426,319.19723220029846,319.68032160028815,319.68229930009693,320.19530020002276,320.19530020002276,320.6288681002334,f,1,0.4226525998674333,None,319.69638120010495,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
6,f,195,3,24,f,1,0.6299145999364555,None,24,3,195,4,320.6444790000096,,,,,,320.62904230039567,320.6444790000096,321.1274083000608,321.12884900020435,321.6423422000371,321.6423422000371,322.2750991000794,f,1,0.6299145999364555,None,321.1433356003836,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
4,j,196,4,24,j,1,0.5864554001018405,None,24,4,196,3,322.2907714000903,,,,,,322.2752437000163,322.2907714000903,322.7898926003836,322.79141590045765,323.28861860046163,323.28861860046163,323.8884678003378,j,1,0.5864554001018405,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
9,f,197,5,24,f,1,0.4986904002726078,None,24,5,197,7,323.90402210038155,,,,,,323.8886305000633,323.90402210038155,324.40297160018235,324.40438180044293,324.90192240010947,324.90192240010947,325.40170230017975,f,1,0.4986904002726078,None,,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
7,f,198,6,24,f,1,0.594796699937433,None,24,6,198,5,325.4175544003956,,,,,,325.4018434002064,325.4175544003956,325.9005084000528,325.9018481001258,326.4155401000753,326.4155401000753,327.0155594004318,f,1,0.594796699937433,None,325.91637090034783,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
3,j,199,7,24,j,1,0.597087699919939,None,24,7,199,2,327.030675300397,,,,,,327.01572230039164,327.030675300397,327.51370270038024,327.515469300095,328.02863660035655,328.02863660035655,328.6291842004284,j,1,0.597087699919939,None,327.52953530009836,,,,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.6292802002281,328.64387200027704,329.6419363003224,16,002,2025-02-12_16h56.00.585,3.2.  1.16 psyexp,2024.2.4,60.12050547891787,2025-02-12 16h56.09.052354 +0800,
